0.3164577385980597,1,
0.30991549326941037,1,
0.263691541240785,1,
0.2144102501740229,1,
0.1684528132635046,-1,
0.15954760133530246,-1,
0.1722196974238622,-1,
0.15761012067296787,-1,
0.15049393788618146,-1,
0.15686532503922812,-1,
0.15467398950378675,-1,
0.16744156989193804,-1,
0.18000417950721748,-1,
0.17911248383959996,-1,
0.1824976815772946,-1,
0.18168305119501826,-1,
0.2007265191364741,-1,
0.17274061225080334,-1,
0.1815449188496255,-1,
0.1854188618172343,-1,
0.18667034266192653,-1,
0.17402966260889058,-1,
0.176943439208775,-1,
0.17140681464045554,-1,
0.1754525777324152,-1,
0.20917185041560413,-1,
0.21751289509664287,-1,
0.20726523024175747,-1,
0.18816680716893716,-1,
0.19731941675822337,-1,
0.1894470135187972,-1,
0.16224554591289728,-1,
0.18192051398620135,-1,
0.17643392508555675,-1,
0.18874569863379637,-1,
0.17243976750504844,-1,
0.17293371916619193,-1,
0.17629024129079257,-1,
0.16152755181602713,-1,
0.1778781221222572,-1,
0.17698482741770724,-1,
0.16747807800784345,-1,
0.17625993636409734,-1,
0.1774412490235864,-1,
0.1821579766380747,-1,
0.18904110655363374,-1,
0.1700627115101604,-1,
0.16870023008549975,-1,
0.16206080600451495,-1,
0.16124960779066522,-1,
0.18457931128264154,-1,
0.17821715493471785,-1,
0.1541577795001513,-1,
0.15937385355777015,-1,
0.16314098950206465,-1,
0.16654904180269675,-1,
0.18696057940476524,-1,
0.1834951850607146,-1,
0.1947350378154567,-1,
0.20198365496663145,-1,
0.20018055666409018,-1,
0.1949099853655888,-1,
0.20167397829599065,-1,
0.19174016588526077,-1,
0.19258363110249155,-1,
0.1792660997194432,-1,
0.17997091205442609,-1,
0.17153553543456113,-1,
0.19029986010725788,-1,
0.1910633703434815,-1,
0.17658191507906085,-1,
0.1819190883439829,-1,
0.18499364664144022,-1,
0.19040363284141934,-1,
0.1862574677670074,-1,
0.1937530686819621,-1,
0.18369859112481393,-1,
0.1735304382846629,-1,
0.17710767708488856,-1,
0.18233179760940493,-1,
0.1723542938717849,-1,
0.19104848177573383,-1,
0.16737374399349278,-1,
0.1612263609576324,-1,
0.16449740852454195,-1,
0.16698781579054786,-1,
0.16992628352975916,-1,
0.14994936126509367,-1,
0.16685794194933162,-1,
0.17090411092817795,-1,
0.15600610455281672,-1,
0.17059134345346688,-1,
0.17974270360546296,-1,
0.18221735083206594,-1,
0.17170184102261438,-1,
0.17720348555405172,-1,
0.19578404552161968,-1,
0.18220897197253821,-1,
0.1741513007885706,-1,
0.16598006443286395,-1,
0.17639916695717509,-1,
0.16358353402878584,-1,
0.17733686206660754,-1,
0.18004280855791963,-1,
0.1724373982230186,-1,
0.1781877880176884,-1,
0.19684122922201272,-1,
0.18058505933495614,-1,
0.16784311298410273,-1,
0.15825266683522102,-1,
0.17870755143840616,-1,
0.16767923132720594,-1,
0.17415134373790092,-1,
0.1617355287381336,-1,
0.16651769268172334,-1,
0.19686409643968902,-1,
0.1883246149395022,-1,
0.1549707520834865,-1,
0.15497455373054575,-1,
0.17003417056787679,-1,
0.167195401660806,-1,
0.14848471555528764,-1,
0.14631438658168378,-1,
0.15111276446079724,-1,
0.17443743424622005,-1,
0.20073689733674369,-1,
0.17527839178734458,-1,
0.16502449562987195,-1,
0.17884678669048537,-1,
0.19341807975025918,-1,
0.17865421160187722,-1,
0.17916142565692222,-1,
0.17304409878403434,-1,
0.17793702660376232,-1,
0.1715979369389121,-1,
0.1698628625824332,-1,
0.1644116178952277,-1,
0.1577222023116389,-1,
0.1648778026557263,-1,
0.19083899528969706,-1,
0.19023350092903876,-1,
0.1669312012600009,-1,
0.16179417551710212,-1,
0.16322036074042268,-1,
0.1617973312052646,-1,
0.14214793789564434,-1,
0.14085421950228486,-1,
0.14261548636443844,-1,
0.13152698480618163,-1,
0.1348755346297768,-1,
0.1413919031299566,-1,
0.1384147655524502,-1,
0.15159418936866215,-1,
0.16301937354229043,-1,
0.1722598169061677,-1,
0.16501498188417152,-1,
0.1432389100728058,-1,
0.1341539219378123,-1,
0.14186017709121498,-1,
0.1672165326561477,-1,
0.15264048854442772,-1,
0.16336904113105574,-1,
0.16445386836015213,-1,
0.1797519871959249,-1,
0.17996031337828844,-1,
0.1527475548600662,-1,
0.1552061025522928,-1,
0.1496633772859843,-1,
0.1697377315329617,-1,
0.14869413250754707,-1,
0.16621402267555693,-1,
0.16087247637526883,-1,
